# phi psi FES dF/dphi dF/dpsi
-1.696460032999994372e+00 -3.015928946999945293e+00 4.016820751527802713e+00 2.244965486231986329e+00 5.542532184961012298e+00
-1.633628179999974339e+00 -3.015928946999945293e+00 4.154792396754046990e+00 2.154342026918004027e+00 5.534889278360001441e+00
-1.570796326999984505e+00 -3.015928946999945293e+00 4.290357565345935598e+00 2.164165361993996672e+00 5.498699174566991310e+00
-1.507964473999968025e+00 -3.015928946999945293e+00 4.429577585473126078e+00 2.305168825779003949e+00 5.594797895484010297e+00
-1.445132621000018824e+00 -3.015928946999945293e+00 4.583901789173850716e+00 2.637003158053002672e+00 5.824231104011001747e+00
-1.382300768000029434e+00 -3.015928946999945293e+00 4.765363953852620682e+00 3.196420391502004410e+00 6.120908844511988356e+00
-1.319468915000011622e+00 -3.015928946999945293e+00 4.993537542588683209e+00 4.094380276557981979e+00 6.520725166230017855e+00
-1.256637060999993283e+00 -3.015928946999945293e+00 5.286529942827947082e+00 5.264848176457984863e+00 7.102330676330985249e+00
-1.193805207999977691e+00 -3.015928946999945293e+00 5.659618676008754790e+00 6.612393438256997769e+00 7.758188278864032839e+00
-1.130973355000006064e+00 -3.015928946999945293e+00 6.122807933717837159e+00 8.132868989299062434e+00 8.558982853474992325e+00
-1.068141501999998244e+00 -3.015928946999945293e+00 6.684963954596028657e+00 9.799879039393999847e+00 9.360300788291938900e+00
-1.005309648999990646e+00 -3.015928946999945293e+00 7.356737662504791331e+00 1.156594722547601606e+01 1.011606241935099249e+01
-9.424777960000189081e-01 -3.015928946999945293e+00 8.144139752987939573e+00 1.347111936298703050e+01 1.078773404445307627e+01
-8.796459430000120872e-01 -3.015928946999945293e+00 9.047900433966646006e+00 1.529382738920505602e+01 1.138055592328901433e+01
-8.168140899999871696e-01 -3.015928946999945293e+00 1.005992947438414120e+01 1.689564372044301166e+01 1.190960002938595608e+01
-7.539822369999840124e-01 -3.015928946999945293e+00 1.116816856751968601e+01 1.830468400021496578e+01 1.239826596204390263e+01
-6.911503840000147170e-01 -3.015928946999945293e+00 1.235276363400675592e+01 1.935728177419896312e+01 1.296583038816902622e+01
-6.283185309999932411e-01 -3.015928946999945293e+00 1.359442904336256674e+01 2.010096740536815929e+01 1.357577232606308826e+01
-5.654866780000047388e-01 -3.015928946999945293e+00 1.487097519871009865e+01 2.047867119225287524e+01 1.428011536922900326e+01
-5.026548249999909235e-01 -3.015928946999945293e+00 1.616202757026891845e+01 2.056104803377007073e+01 1.490826780988903799e+01
-4.398229720000016441e-01 -3.015928946999945293e+00 1.744643797520274120e+01 2.025726101185781403e+01 1.525241518601292690e+01
-3.769911179999962392e-01 -3.015928946999945293e+00 1.869517137548778862e+01 1.938884457494198088e+01 1.509052299488692839e+01
-3.141592650000006315e-01 -3.015928946999945293e+00 1.986416152458803452e+01 1.766812842412092621e+01 1.429919036990793657e+01
-2.513274119999963641e-01 -3.015928946999945293e+00 2.089073007013901417e+01 1.481315374354097614e+01 1.266954699834507636e+01
-1.884955589999981196e-01 -3.015928946999945293e+00 2.169961521354783685e+01 1.070806514956710664e+01 1.016350614116509909e+01
-1.256637059999981820e-01 -3.015928946999945293e+00 2.221289745586707909e+01 5.476580038516011939e+00 6.990576715058990587e+00
-6.283185299999909101e-02 -3.015928946999945293e+00 2.237007514122869622e+01 -5.733323122270029826e-01 3.422848955647979086e+00
0.000000000000000000e+00 -3.015928946999945293e+00 2.213807507112582584e+01 -6.757070497007990006e+00 -2.592280041000024626e-01
6.283185299999909101e-02 -3.015928946999945293e+00 2.153314052819079194e+01 -1.233305510231514468e+01 -3.660691652606975044e+00
1.256637059999981820e-01 -3.015928946999945293e+00 2.061061263414678280e+01 -1.681312312525803421e+01 -6.423489149265027010e+00
1.884955589999981196e-01 -3.015928946999945293e+00 1.945104872316262146e+01 -1.985200209799701909e+01 -8.358403743079051651e+00
2.513274119999963641e-01 -3.015928946999945293e+00 1.814889114943437676e+01 -2.136199982870299863e+01 -9.367993864509953639e+00
3.141592650000006315e-01 -3.015928946999945293e+00 1.679310493793578729e+01 -2.161431924356497447e+01 -9.593771330815071607e+00
3.769911179999962392e-01 -3.015928946999945293e+00 1.545440241309592722e+01 -2.090409926881502400e+01 -9.232358454701055095e+00
4.398229720000016441e-01 -3.015928946999945293e+00 1.417903175285687212e+01 -1.965290020377800317e+01 -8.506795672307024603e+00
5.026548249999909235e-01 -3.015928946999945293e+00 1.298688069610692253e+01 -1.827297215516488293e+01 -7.638415294341023731e+00
5.654866780000047388e-01 -3.015928946999945293e+00 1.188473055504110221e+01 -1.677894963278803431e+01 -6.802198630907999366e+00
6.283185309999932411e-01 -3.015928946999945293e+00 1.087680321072914325e+01 -1.525809687083999222e+01 -6.149187260934046328e+00
6.911503840000147170e-01 -3.015928946999945293e+00 9.971046313959647023e+00 -1.353620013409801182e+01 -5.636993448597022116e+00
7.539822369999840124e-01 -3.015928946999945293e+00 9.180544790210802830e+00 -1.156750220656204498e+01 -5.190892338808039241e+00
8.168140899999871696e-01 -3.015928946999945293e+00 8.521304071277420178e+00 -9.355359605843942106e+00 -4.749947655662022150e+00
8.796459430000120872e-01 -3.015928946999945293e+00 8.010250616188692163e+00 -6.866645586369011234e+00 -4.267456411253999882e+00
9.424777960000189081e-01 -3.015928946999945293e+00 7.663510578610768675e+00 -4.167606081477994273e+00 -3.701960870776002999e+00
1.005309648999990646e+00 -3.015928946999945293e+00 7.487610006543903296e+00 -1.461449650841999404e+00 -3.088251999178009299e+00
1.068141501999998244e+00 -3.015928946999945293e+00 7.476016629194859320e+00 1.086421350092999782e+00 -2.408590281067998440e+00
1.130973355000006064e+00 -3.015928946999945293e+00 7.615972498532549650e+00 3.308576526287009045e+00 -1.736065318808003077e+00
1.193805207999977691e+00 -3.015928946999945293e+00 7.884986658674883131e+00 5.184178923042993326e+00 -1.226630213611992426e+00
1.256637060999993283e+00 -3.015928946999945293e+00 8.261230949622643038e+00 6.726573069423000817e+00 -8.494293468950063764e-01
1.319468915000011622e+00 -3.015928946999945293e+00 8.722738221337806408e+00 7.892603193691032359e+00 -6.473462771399977056e-01
1.382300768000029434e+00 -3.015928946999945293e+00 9.249375607904440244e+00 8.848847154253038028e+00 -6.083937089879956073e-01
1.445132621000018824e+00 -3.015928946999945293e+00 9.828179424392359920e+00 9.558152458363061044e+00 -6.518009619619959949e-01
1.507964473999968025e+00 -3.015928946999945293e+00 1.044583302177935025e+01 1.007849020206498913e+01 -7.661959789540004895e-01
1.570796326999984505e+00 -3.015928946999945293e+00 1.109205563006919704e+01 1.043617094740904605e+01 -8.287064482379989938e-01
1.633628179999974339e+00 -3.015928946999945293e+00 1.175150821334300133e+01 1.049895919219993168e+01 -8.101482330499947260e-01
1.696460032999994372e+00 -3.015928946999945293e+00 1.240673973412226161e+01 1.027790011491003597e+01 -7.628579658209988512e-01
1.759291886000024174e+00 -3.015928946999945293e+00 1.304116314434389068e+01 9.862595968296981042e+00 -5.991261039190016735e-01
1.822123739000014231e+00 -3.015928946999945293e+00 1.364084101811131688e+01 9.175362722915924252e+00 -4.403435517770018515e-01
1.884955592000037816e+00 -3.015928946999945293e+00 1.418785349531687245e+01 8.241551980743945904e+00 -2.811124554300017397e-01
1.947787444999960371e+00 -3.015928946999945293e+00 1.466742394979480935e+01 6.951438559629968594e+00 -1.373009825120003191e-01
2.010619297999981292e+00 -3.015928946999945293e+00 1.505398972884086106e+01 5.306262876730991174e+00 2.443634405300044651e-02
2.073451150999975567e+00 -3.015928946999945293e+00 1.532375922378419375e+01 3.256395201693023100e+00 2.154275689579990827e-01
2.136283003999996488e+00 -3.015928946999945293e+00 1.545665956733905944e+01 9.459341064500000895e-01 4.100245216659993419e-01
2.199114858000019712e+00 -3.015928946999945293e+00 1.543673062654416128e+01 -1.608511263632996791e+00 7.389519442010010764e-01
2.261946711000003774e+00 -3.015928946999945293e+00 1.525576496247617797e+01 -4.125179062226016491e+00 1.182063674245008578e+00
2.324778564000050451e+00 -3.015928946999945293e+00 1.491888361459545109e+01 -6.541607884078987745e+00 1.695030767301989538e+00
2.387610416999951468e+00 -3.015928946999945293e+00 1.444208785504677195e+01 -8.576502010412076160e+00 2.347477811399989012e+00
2.450442270000012801e+00 -3.015928946999945293e+00 1.384920943019011474e+01 -1.026229558830207012e+01 2.970407131748986185e+00
2.513274122999976878e+00 -3.015928946999945293e+00 1.316015584914684666e+01 -1.159751866661600417e+01 3.544622682869021268e+00
2.576105975999960940e+00 -3.015928946999945293e+00 1.239251917149975668e+01 -1.273813011519903071e+01 3.975468200090979565e+00
2.638937829000033375e+00 -3.015928946999945293e+00 1.156289039905586691e+01 -1.361416380960097072e+01 4.340453335525008782e+00
2.701769681999986794e+00 -3.015928946999945293e+00 1.068442363621785063e+01 -1.433487556164906884e+01 4.576954104301035109e+00
2.764601535000068555e+00 -3.015928946999945293e+00 9.761586899358938751e+00 -1.498908285088201886e+01 4.724705958148008200e+00
2.827433387999951364e+00 -3.015928946999945293e+00 8.803815840083672128e+00 -1.548581156387090907e+01 4.787496119176995357e+00
2.890265241000027796e+00 -3.015928946999945293e+00 7.823383310809738589e+00 -1.569398257819599785e+01 4.806817831111990458e+00
2.953097093999986988e+00 -3.015928946999945293e+00 6.843172209965018737e+00 -1.542400626808301567e+01 4.780644812891950757e+00
3.015928946999945293e+00 -3.015928946999945293e+00 5.891600250272773565e+00 -1.475660425303501633e+01 4.820802093644970476e+00
3.078760801000035130e+00 -3.015928946999945293e+00 5.000255729295005835e+00 -1.352929588120794691e+01 4.795763794408983927e+00
-3.141592653999969009e+00 -2.953097093999986988e+00 4.522561932775012394e+00 -1.193455245125004538e+01 5.462167187208978980e+00
-3.078760801000035130e+00 -2.953097093999986988e+00 3.825308338118773577e+00 -1.019208037914207843e+01 5.403418195569004823e+00
-3.015928946999945293e+00 -2.953097093999986988e+00 3.242321576478850886e+00 -8.387067992500979230e+00 5.306388754573005961e+00
-2.953097093999986988e+00 -2.953097093999986988e+00 2.767125032042606847e+00 -6.729791524985938800e+00 5.186499650504005743e+00
-2.890265241000027796e+00 -2.953097093999986988e+00 2.390527693278045263e+00 -5.251674802906975081e+00 4.991558168028003450e+00
-2.827433387999951364e+00 -2.953097093999986988e+00 2.105983417898947607e+00 -3.820644374903004792e+00 4.853240898424983740e+00
-2.764601535000068555e+00 -2.953097093999986988e+00 1.911888273209342515e+00 -2.379085768636008069e+00 4.748848062006009840e+00
-2.701769681999986794e+00 -2.953097093999986988e+00 1.810680806123883713e+00 -8.459194544970024543e-01 4.725443825923004049e+00
-2.638937829000033375e+00 -2.953097093999986988e+00 1.805022160553754418e+00 6.087116310190000545e-01 4.846648812076043811e+00
-2.576105975999960940e+00 -2.953097093999986988e+00 1.888050467966642998e+00 1.951470107702002243e+00 5.060594683836012742e+00
-2.513274122999976878e+00 -2.953097093999986988e+00 2.044234245068963673e+00 2.956371475287020267e+00 5.305757774465993393e+00
-2.450442270000012801e+00 -2.953097093999986988e+00 2.251519316404646531e+00 3.577233442333989988e+00 5.484565814165009989e+00
-2.387610416999951468e+00 -2.953097093999986988e+00 2.484018406542901403e+00 3.759148891481970622e+00 5.656944074380032994e+00
-2.324778564000050451e+00 -2.953097093999986988e+00 2.718048202131861046e+00 3.651025189842971308e+00 5.833197139609969994e+00
-2.261946711000003774e+00 -2.953097093999986988e+00 2.936070251671537790e+00 3.266051598675006495e+00 5.927348080668971342e+00
-2.199114858000019712e+00 -2.953097093999986988e+00 3.133152780412956417e+00 3.048708421516999945e+00 5.980859435795010448e+00
-2.136283003999996488e+00 -2.953097093999986988e+00 3.316629020008022621e+00 2.801106869976978775e+00 6.031163895773007155e+00
-2.073451150999975567e+00 -2.953097093999986988e+00 3.486641334486641597e+00 2.643424876133998236e+00 6.093765421891021994e+00
-2.010619297999981292e+00 -2.953097093999986988e+00 3.651964050567549691e+00 2.583349975825984135e+00 6.172030762375965374e+00
-1.947787444999960371e+00 -2.953097093999986988e+00 3.809916938840544276e+00 2.459160925315002633e+00 6.193364005651032400e+00
-1.884955592000037816e+00 -2.953097093999986988e+00 3.960666975134074619e+00 2.334643211269005203e+00 6.243893690995987455e+00
-1.822123739000014231e+00 -2.953097093999986988e+00 4.105635448968357082e+00 2.238096354627980844e+00 6.197916513270969929e+00
-1.759291886000024174e+00 -2.953097093999986988e+00 4.244232933858221202e+00 2.201234458590995757e+00 6.156522884300994924e+00
-1.696460032999994372e+00 -2.953097093999986988e+00 4.381698555925808591e+00 2.171714104861007577e+00 6.045548597111035427e+00
-1.633628179999974339e+00 -2.953097093999986988e+00 4.516188786438888769e+00 2.122574798704989441e+00 5.967612023617938632e+00
-1.570796326999984505e+00 -2.953097093999986988e+00 4.651813639629878594e+00 2.238274501637996128e+00 6.009177561969035963e+00
-1.507964473999968025e+00 -2.953097093999986988e+00 4.798418307973534525e+00 2.457245162549001272e+00 6.132031208287004098e+00
-1.445132621000018824e+00 -2.953097093999986988e+00 4.965740764186115541e+00 2.919676274075003075e+00 6.336299660601997452e+00
-1.382300768000029434e+00 -2.953097093999986988e+00 5.168753868898683379e+00 3.613288275148019313e+00 6.734127314943012088e+00
-1.319468915000011622e+00 -2.953097093999986988e+00 5.426642520051913721e+00 4.631859033262998970e+00 7.241731319544017609e+00
-1.256637060999993283e+00 -2.953097093999986988e+00 5.758526666639973257e+00 5.939473693036996238e+00 7.951953555668972662e+00
-1.193805207999977691e+00 -2.953097093999986988e+00 6.175956435231825026e+00 7.369088481756021380e+00 8.698739080144994418e+00
-1.130973355000006064e+00 -2.953097093999986988e+00 6.687867297198728522e+00 8.943845968556967563e+00 9.468615008555993029e+00
-1.068141501999998244e+00 -2.953097093999986988e+00 7.301504090157010296e+00 1.057364803972799372e+01 1.025227068278505982e+01
-1.005309648999990646e+00 -2.953097093999986988e+00 8.021078722632822178e+00 1.230071570137102022e+01 1.099669771234900573e+01
-9.424777960000189081e-01 -2.953097093999986988e+00 8.849625075620870973e+00 1.407593532966408745e+01 1.166266855922008006e+01
-8.796459430000120872e-01 -2.953097093999986988e+00 9.789189829695928324e+00 1.581171940837996459e+01 1.220406023085705094e+01
-8.168140899999871696e-01 -2.953097093999986988e+00 1.083369244925204100e+01 1.740036276266211956e+01 1.265955835872199131e+01
-7.539822369999840124e-01 -2.953097093999986988e+00 1.197168744501273352e+01 1.879420831677997228e+01 1.314613234589499768e+01
-6.911503840000147170e-01 -2.953097093999986988e+00 1.318969391000478453e+01 1.991216078995800132e+01 1.365991159470492811e+01
-6.283185309999932411e-01 -2.953097093999986988e+00 1.446828998194598626e+01 2.071473583156180354e+01 1.419256712457906566e+01
-5.654866780000047388e-01 -2.953097093999986988e+00 1.578316108896879655e+01 2.103953340047512555e+01 1.466176189767188909e+01
-5.026548249999909235e-01 -2.953097093999986988e+00 1.710271706758664578e+01 2.089674520061494079e+01 1.498234677870497400e+01
-4.398229720000016441e-01 -2.953097093999986988e+00 1.839375880427197529e+01 2.012449443968909435e+01 1.480949167118894572e+01
-3.769911179999962392e-01 -2.953097093999986988e+00 1.961609580190729218e+01 1.861394868853107454e+01 1.409210587400003512e+01
-3.141592650000006315e-01 -2.953097093999986988e+00 2.071360572276381617e+01 1.614256260743398741e+01 1.262002636730004035e+01
-2.513274119999963641e-01 -2.953097093999986988e+00 2.161711512875074703e+01 1.246180072166600006e+01 1.036432020524994080e+01
-1.884955589999981196e-01 -2.953097093999986988e+00 2.225381938894177836e+01 7.641942151978006414e+00 7.396987955138000004e+00
-1.256637059999981820e-01 -2.953097093999986988e+00 2.255849026205964236e+01 1.946062927452991698e+00 4.017474674756028818e+00
-6.283185299999909101e-02 -2.953097093999986988e+00 2.248992594166188042e+01 -4.201608884129025334e+00 3.958548735280000841e-01
0.000000000000000000e+00 -2.953097093999986988e+00 2.203560157333795644e+01 -1.015372566880703431e+01 -2.943312702263993774e+00
6.283185299999909101e-02 -2.953097093999986988e+00 2.123590825791383452e+01 -1.512614927103008355e+01 -5.733545642570007317e+00
1.256637059999981820e-01 -2.953097093999986988e+00 2.016076689287005763e+01 -1.880713081090391370e+01 -7.833103565244994293e+00
1.884955589999981196e-01 -2.953097093999986988e+00 1.890105759787986273e+01 -2.102289739752601960e+01 -9.077514540998976145e+00
